index:0 	label:0.0 	priority:-277.76718307285756
index:574 	label:0.0 	priority:-1532.7540894306705
index:575 	label:0.0 	priority:-51.95776574341256
index:576 	label:0.0 	priority:-96.06237041672941
index:577 	label:0.0 	priority:-1389.162892400441
index:578 	label:0.0 	priority:-523.5631136171229
index:579 	label:0.0 	priority:-1473.5188831211117
index:580 	label:0.0 	priority:-207.83106297365023
index:581 	label:0.0 	priority:-207.83106297365023
index:582 	label:0.0 	priority:-1104.3275773721075
index:583 	label:0.0 	priority:-545.6617567745966
index:584 	label:0.0 	priority:-883.2820176380135
index:585 	label:0.0 	priority:-1487.2074745731818
index:586 	label:0.0 	priority:-987.1976018692709
index:587 	label:0.0 	priority:-1246.9863778419015
index:588 	label:0.0 	priority:-1149.1786578314666
index:589 	label:0.0 	priority:-1246.9863778419015
index:590 	label:0.0 	priority:-117.80403938754037
index:591 	label:0.0 	priority:-1262.8054929390025
index:592 	label:0.0 	priority:-1496.6387638303406
index:593 	label:0.0 	priority:-382.5228180148007
index:594 	label:0.0 	priority:-1396.5371331686893
index:595 	label:0.0 	priority:-648.5413445954983
index:596 	label:0.0 	priority:-51.95776574341256
index:597 	label:0.0 	priority:-51.95776574341256
index:598 	label:0.0 	priority:-1344.9345987835238
index:599 	label:0.0 	priority:-1169.6020826597105
index:600 	label:0.0 	priority:-1487.0883825599014
index:601 	label:0.0 	priority:-1153.9814845846863
index:602 	label:0.0 	priority:-614.5281569536501
index:603 	label:0.0 	priority:-51.95776574341256
index:604 	label:0.0 	priority:-155.87329723023768
index:605 	label:0.0 	priority:-441.64100881900674
index:606 	label:0.0 	priority:-155.87329723023768
index:607 	label:0.0 	priority:-1195.0354499724724
index:608 	label:0.0 	priority:-233.8099458453565
index:609 	label:0.0 	priority:-561.7021188296319
index:610 	label:0.0 	priority:-1416.299810290921
index:611 	label:0.0 	priority:-51.95776574341256
index:612 	label:0.0 	priority:-1531.9943617957451
index:613 	label:0.0 	priority:-785.6585450238318
index:614 	label:0.0 	priority:-691.5965331881633
index:615 	label:0.0 	priority:-772.2060610903949
index:616 	label:0.0 	priority:-759.7586409221877
index:617 	label:0.0 	priority:-1348.2967878962868
index:618 	label:0.0 	priority:-850.6950631384416
index:619 	label:0.0 	priority:-1224.6962759566609
index:620 	label:0.0 	priority:-612.318436876388
index:621 	label:0.0 	priority:-181.85218010194396
index:622 	label:0.0 	priority:-763.7734972319894
index:623 	label:0.0 	priority:-684.2755062328823
index:624 	label:0.0 	priority:-584.97555839632
index:625 	label:0.0 	priority:-891.9629582286907
index:626 	label:0.0 	priority:-1275.8612816862662
index:627 	label:0.0 	priority:-285.7677115887691
index:628 	label:0.0 	priority:-431.8077044711005
index:629 	label:0.0 	priority:-1109.7472910263232
index:630 	label:0.0 	priority:-1272.9652607136077
index:631 	label:0.0 	priority:-325.1867296792572
index:632 	label:0.0 	priority:-377.14449542266976
index:633 	label:0.0 	priority:-77.93664861511884
index:634 	label:0.0 	priority:-1031.9948898074576
index:635 	label:0.0 	priority:-51.95776574341256
index:636 	label:0.0 	priority:-545.5565403058318
index:637 	label:0.0 	priority:-51.95776574341256
index:638 	label:0.0 	priority:-77.93664861511884
index:639 	label:0.0 	priority:-1350.9019093287266
index:640 	label:0.0 	priority:-836.9112220284239
index:641 	label:0.0 	priority:-671.6367339912509
index:642 	label:0.0 	priority:-129.8944143585314
index:643 	label:0.0 	priority:-1349.3408031164113
index:644 	label:0.0 	priority:-77.93664861511884
index:645 	label:0.0 	priority:-303.7091819792634
index:646 	label:0.0 	priority:-698.2548686582734
index:647 	label:0.0 	priority:-1338.363161675802
index:648 	label:0.0 	priority:-987.1975491248386
index:649 	label:0.0 	priority:-1309.598065758037
index:650 	label:0.0 	priority:-350.98136515471026
index:651 	label:0.0 	priority:-51.95776574341256
index:652 	label:0.0 	priority:-1395.6992500113456
index:653 	label:0.0 	priority:-817.1243734406545
index:654 	label:0.0 	priority:-148.71287216944415
index:655 	label:0.0 	priority:-623.5721520907736
index:656 	label:0.0 	priority:-51.95776574341256
index:657 	label:0.0 	priority:-1194.160245910339
index:658 	label:0.0 	priority:-1449.0191247172042
index:659 	label:0.0 	priority:-943.3624934657194
index:660 	label:0.0 	priority:-727.2244730115226
index:661 	label:0.0 	priority:-221.71957087436547
index:662 	label:0.0 	priority:-585.4239310782534
index:663 	label:0.0 	priority:-484.1915786720611
index:664 	label:0.0 	priority:-1565.5886585270684
index:665 	label:0.0 	priority:-507.48728246313453
index:666 	label:0.0 	priority:-801.5311483497824
index:667 	label:0.0 	priority:-51.95776574341256
index:668 	label:0.0 	priority:-1433.5361004706347
index:669 	label:0.0 	priority:-1361.2875671095605
index:670 	label:0.0 	priority:-571.5354232070193
index:671 	label:0.0 	priority:-1223.4853331697263
index:672 	label:0.0 	priority:-1291.6667030191677
index:673 	label:0.0 	priority:-214.22833831505855
index:674 	label:0.0 	priority:-51.95776574341256
index:675 	label:0.0 	priority:-1350.9019093287266
index:676 	label:0.0 	priority:-1214.7189276322865
index:677 	label:0.0 	priority:-415.7816351041293
index:678 	label:0.0 	priority:-259.7888287170628
index:679 	label:0.0 	priority:-181.96592509833434
index:680 	label:0.0 	priority:-1321.0746638746855
index:681 	label:0.0 	priority:-667.5977895794045
index:682 	label:0.0 	priority:-51.95776574341256
index:683 	label:0.0 	priority:-901.407735424761
index:684 	label:0.0 	priority:-512.4286500315225
index:685 	label:0.0 	priority:-473.9119509884274
index:686 	label:0.0 	priority:-597.5143060492444
index:687 	label:0.0 	priority:-481.50839959142826
index:688 	label:0.0 	priority:-1546.1818691126227
index:689 	label:0.0 	priority:-493.59877456241935
index:690 	label:0.0 	priority:-928.0793739208718
index:691 	label:0.0 	priority:-519.5776730343649
index:692 	label:0.0 	priority:-245.5889502631163
index:693 	label:0.0 	priority:-1300.4912545876866
index:694 	label:0.0 	priority:-181.85218010194396
index:695 	label:0.0 	priority:-219.61739703842426
index:696 	label:0.0 	priority:-1480.7963236872579
index:697 	label:0.0 	priority:-1179.9099664062076
index:698 	label:0.0 	priority:-155.87329723023768
index:699 	label:0.0 	priority:-881.6041488417628
index:700 	label:0.0 	priority:-51.957771872239
index:701 	label:0.0 	priority:-484.96041554283846
index:702 	label:0.0 	priority:-668.843135957915
index:703 	label:0.0 	priority:-57.44032200795535
index:704 	label:0.0 	priority:-109.39808775136791
index:705 	label:0.0 	priority:-1299.211974858917
index:706 	label:0.0 	priority:-485.7456094774606
index:707 	label:0.0 	priority:-389.6832430755942
index:708 	label:0.0 	priority:-149.26547852378945
index:709 	label:0.0 	priority:-187.33473636648677
index:710 	label:0.0 	priority:-544.6258131086732
index:711 	label:0.0 	priority:-135.37697062307421
index:712 	label:0.0 	priority:-1475.291403901921
index:713 	label:0.0 	priority:-1168.289985991618
index:714 	label:0.0 	priority:-551.1443130391394
index:715 	label:0.0 	priority:-867.6887925471414
index:716 	label:0.0 	priority:-1395.0065099871804
index:717 	label:0.0 	priority:-1098.035518499464
index:718 	label:0.0 	priority:-640.7547496032533
index:719 	label:0.0 	priority:-51.95776574341256
index:720 	label:0.0 	priority:-249.67815989073347
index:721 	label:0.0 	priority:-51.95776574341256
index:722 	label:0.0 	priority:-57.44032200795535
index:723 	label:0.0 	priority:-701.1140777022649
index:724 	label:0.0 	priority:-1221.007494970195
index:725 	label:0.0 	priority:-484.88145237301563
index:726 	label:0.0 	priority:-1454.658416812404
index:727 	label:0.0 	priority:-1247.0653566119636
index:728 	label:0.0 	priority:-221.71964255483272
index:729 	label:0.0 	priority:-161.3558534947805
index:730 	label:0.0 	priority:-57.44032200795535
index:731 	label:0.0 	priority:-584.8220455787641
index:732 	label:0.0 	priority:-662.7586941938829
index:733 	label:0.0 	priority:-818.8035681759311
index:734 	label:0.0 	priority:-354.9870380144842
index:735 	label:0.0 	priority:-1362.4234229037797
index:736 	label:0.0 	priority:-83.41920487966163
index:737 	label:0.0 	priority:-447.1235650835495
index:738 	label:0.0 	priority:-1321.1044165033345
index:739 	label:0.0 	priority:-1356.4634287630922
index:740 	label:0.0 	priority:-999.0555167124213
index:741 	label:0.0 	priority:-1362.547160245905
index:742 	label:0.0 	priority:-478.0055494715471
index:743 	label:0.0 	priority:-478.6148684413459
index:744 	label:0.0 	priority:-174.79598871356234
index:745 	label:0.0 	priority:-999.5534443289059
index:746 	label:0.0 	priority:-797.5711671077587
index:747 	label:0.0 	priority:-57.44032200795535
index:748 	label:0.0 	priority:-434.58481743062515
index:749 	label:0.0 	priority:-1237.4284955667856
index:750 	label:0.0 	priority:-457.5092228643836
index:751 	label:0.0 	priority:-1115.4804562208697
index:752 	label:0.0 	priority:-675.4509546643633
index:753 	label:0.0 	priority:-1262.7508384426587
index:754 	label:0.0 	priority:-57.44032200795535
index:755 	label:0.0 	priority:-645.1213237092936
index:756 	label:0.0 	priority:-1403.5768152417431
index:757 	label:0.0 	priority:-91.37678383390072
index:758 	label:0.0 	priority:-882.5178851222754
index:759 	label:0.0 	priority:-135.37697062307421
index:760 	label:0.0 	priority:-351.1656125509635
index:761 	label:0.0 	priority:-1583.9580583315653
index:762 	label:0.0 	priority:-421.14468221184325
index:763 	label:0.0 	priority:-647.101462972241
index:764 	label:0.0 	priority:-447.27593747956723
index:765 	label:0.0 	priority:-1515.4829955435475
index:766 	label:0.0 	priority:-545.5565403058318
index:767 	label:0.0 	priority:-421.14468221184325
index:768 	label:0.0 	priority:-843.729246046944
index:769 	label:0.0 	priority:-1216.2918881047515
index:770 	label:0.0 	priority:-411.5101646085774
index:771 	label:0.0 	priority:-408.38468538115404
index:772 	label:0.0 	priority:-389.6832430755942
index:773 	label:0.0 	priority:-525.0602136986685
index:774 	label:0.0 	priority:-51.95776574341256
index:775 	label:0.0 	priority:-153.50268840982176
index:776 	label:0.0 	priority:-57.44032200795535
index:777 	label:0.0 	priority:-233.8099458453565
index:778 	label:0.0 	priority:-233.8099460686484
index:779 	label:0.0 	priority:-51.95776574341256
index:780 	label:0.0 	priority:-51.95776574341256
index:781 	label:0.0 	priority:-161.3558534947805
index:782 	label:0.0 	priority:-1205.414269879323
index:783 	label:0.0 	priority:-1402.7543908457087
index:784 	label:0.0 	priority:-945.6254411622601
index:785 	label:0.0 	priority:-161.3558534947805
index:786 	label:0.0 	priority:-265.2713849816056
index:787 	label:0.0 	priority:-387.31263425517824
index:788 	label:0.0 	priority:-675.4595063631215
index:789 	label:0.0 	priority:-1402.8596906723783
index:790 	label:0.0 	priority:-685.8366124451974
index:791 	label:0.0 	priority:-395.16579934013697
index:792 	label:0.0 	priority:-645.9524709024532
index:793 	label:0.0 	priority:-274.8614948043493
index:794 	label:0.0 	priority:-415.6622130299563
index:795 	label:0.0 	priority:-1304.4266998498567
index:796 	label:0.0 	priority:-357.09654149743966
index:797 	label:0.0 	priority:-593.7000853761322
index:798 	label:0.0 	priority:-569.8575543812875
index:799 	label:0.0 	priority:-920.0608119312548
index:800 	label:0.0 	priority:-1588.0160510639464
index:801 	label:0.0 	priority:-635.3511565085333
index:802 	label:0.0 	priority:-701.4298375360695
index:803 	label:0.0 	priority:-405.5514571209711
index:804 	label:0.0 	priority:-285.7677115887691
index:805 	label:0.0 	priority:-258.24527967249776
index:806 	label:0.0 	priority:-64.71868084718749
index:807 	label:0.0 	priority:-597.089397298682
index:808 	label:0.0 	priority:-369.1869164684307
index:809 	label:0.0 	priority:-811.716391065361
index:810 	label:0.0 	priority:-1264.8984171291345
index:811 	label:0.0 	priority:-51.95776574341256
index:812 	label:0.0 	priority:-129.8944143585314
index:813 	label:0.0 	priority:-1356.3844655932694
index:814 	label:0.0 	priority:-123.28659565208316
index:815 	label:0.0 	priority:-1044.637871132794
index:816 	label:0.0 	priority:-1444.7072108224208
index:817 	label:0.0 	priority:-1117.0919826276643
index:818 	label:0.0 	priority:-175.24436139549573
index:819 	label:0.0 	priority:-57.44032200795535
index:820 	label:0.0 	priority:-343.35106195654294
index:821 	label:0.0 	priority:-1382.3633484649756
index:822 	label:0.0 	priority:-73.6490495427777
index:823 	label:0.0 	priority:-1460.0129109588256
index:824 	label:0.0 	priority:-723.2318528482648
index:825 	label:0.0 	priority:-763.7732610603161
index:826 	label:0.0 	priority:-337.72547733218164
index:827 	label:0.0 	priority:-1505.0175042357405
index:828 	label:0.0 	priority:-1427.0735378637892
index:829 	label:0.0 	priority:-758.8701595440249
index:830 	label:0.0 	priority:-213.31361923819304
index:831 	label:0.0 	priority:-363.7043602038879
index:832 	label:0.0 	priority:-1444.7067719892223
index:833 	label:0.0 	priority:-597.5143060492444
index:834 	label:0.0 	priority:-58.08637289567334
index:835 	label:0.0 	priority:-221.71957087436547
index:836 	label:0.0 	priority:-57.44032200795535
index:837 	label:0.0 	priority:-57.44032200795535
index:838 	label:0.0 	priority:-317.22915072501814
index:839 	label:0.0 	priority:-327.6148085058523
index:840 	label:0.0 	priority:-57.44032200795535
index:841 	label:0.0 	priority:-691.3191687097402
index:842 	label:0.0 	priority:-805.3453690228946
index:843 	label:0.0 	priority:-1187.17544701353
index:844 	label:0.0 	priority:-51.95776574341256
index:845 	label:0.0 	priority:-448.5634467068069
index:846 	label:0.0 	priority:-1273.8960338083382
index:847 	label:0.0 	priority:-135.37710626460506
index:848 	label:0.0 	priority:-51.95776574341256
index:849 	label:0.0 	priority:-562.8181009881345
index:850 	label:0.0 	priority:-727.4876835775987
index:851 	label:0.0 	priority:-1582.0984819888201
index:852 	label:0.0 	priority:-363.7043665676644
index:853 	label:0.0 	priority:-207.8311539849686
index:854 	label:0.0 	priority:-195.2923153207258
index:855 	label:0.0 	priority:-161.3558534947805
index:856 	label:0.0 	priority:-1368.446871638839
index:857 	label:0.0 	priority:-57.44032200795535
index:858 	label:0.0 	priority:-240.10200471800007
index:859 	label:0.0 	priority:-441.64100881900674
index:860 	label:0.0 	priority:-1490.8269787897461
index:861 	label:0.0 	priority:-244.19560362619066
index:862 	label:0.0 	priority:-699.5186223952901
index:863 	label:0.0 	priority:-349.58344491976425
index:864 	label:0.0 	priority:-758.8701595440249
index:865 	label:0.0 	priority:-1234.447630188977
index:866 	label:0.0 	priority:-395.16579934013697
index:867 	label:0.0 	priority:-1526.1462707242222
index:868 	label:0.0 	priority:-1408.3422313366818
index:869 	label:0.0 	priority:-888.7154749542807
index:870 	label:0.0 	priority:-57.44032200795535
index:871 	label:0.0 	priority:-1317.8668350686387
index:872 	label:0.0 	priority:-1707.5500781442329
index:873 	label:0.0 	priority:-654.0862618690498
index:874 	label:0.0 	priority:-1231.2440509726912
index:875 	label:0.0 	priority:-337.72547733218164
index:876 	label:0.0 	priority:-51.95776574341256
index:877 	label:0.0 	priority:-661.2510762104168
index:878 	label:0.0 	priority:-732.8912766723187
index:879 	label:0.0 	priority:-52.0629822121773
index:880 	label:0.0 	priority:-441.64100881900674
index:881 	label:0.0 	priority:-1331.215085329664
index:882 	label:0.0 	priority:-1284.6907769025183
index:883 	label:0.0 	priority:-727.4087204077758
index:884 	label:0.0 	priority:-57.44032200795535
index:885 	label:0.0 	priority:-265.2713849816056
index:886 	label:0.0 	priority:-673.144351974717
index:887 	label:0.0 	priority:-706.9123938006123
index:888 	label:0.0 	priority:-1439.2242157246794
index:889 	label:0.0 	priority:-415.66212594730047
index:890 	label:0.0 	priority:-270.1744864978969
index:891 	label:0.0 	priority:-629.0211152778562
index:892 	label:0.0 	priority:-1351.1768982832314
index:893 	label:0.0 	priority:-57.44032200795535
index:894 	label:0.0 	priority:-1450.091727419011
